File,Sentence,String
1999-08-06-0305.xml,8, Le rayon presse étrangère est bien achalandé
1999-08-06-0305.xml,9," Quatorze titres en magasin pour les revues, essentiellement féminines et sportives, et les principaux quotidiens nationaux étrangers"
1999-08-06-0305.xml,10,"Hans et Anja, des habitués néerlandais du camping, se procurent <set chaque jour <pad><pad><pad>1<pad><pad><pad><pad>> De Telegraaf ou l'Algemeen Dagblad"
1999-08-06-0305.xml,11," Le journal étranger acheté en France est beaucoup plus cher que dans le pays d'origine mais les étrangers, bien plus que les Français, sont des lecteurs assidus de la presse quotidienne"
1999-08-06-0305.xml,12,"Même si la gestion des invendus est très rigide et que ce marché représente une toute petite part du chiffre d'affaire du point de vente, c'est un service que le dépositaire se doit d'offrir à son client étranger"
1999-08-06-0305.xml,13,Un service obligatoire
1999-08-06-0305.xml,14,"En ville, le son de cloche est un petit peu différent"
1999-08-06-0305.xml,15," A la Maison de la presse d'Epinal, les journaux étrangers, c'est <set toute l'année <pad><pad><pad>1<pad><pad><pad><pad>>"
1999-08-06-0305.xml,16," « Même si cela représente zéro et des poussières sur le total des recettes, c'est un service obligatoire », analyse le propriétaire, Jean Motsch"
1999-08-06-0305.xml,17," Il avoue vendre ses parutions étrangères, une vingtaine de titres pour les quotidiens, de manière constante, même si forcément, la demande augmente en <date été <pad><pad><pad><pad><pad><pad>su<pad><pad>>"
1999-08-06-0305.xml,18,"Sa clientèle est composée de touristes, de gens de passage, mais aussi d'habitués"
1999-08-06-0305.xml,19," Des profs de langue d'Epinal, des entrepreneurs, des Spinaliens d'origine étrangère, et surtout des expatriés, Allemands, Américains, Irlandais qui travaillent dans les entreprises locales"
1999-08-06-0305.xml,20,Le quotidien étranger le plus vendu est le Néerlandais De Volkskrat
1999-08-06-0305.xml,21," « Les Hollandais sont les plus gros consommateurs de quotidiens mais ils n'achètent que ça, alors que les Allemands ou les Anglais entrent pour acheter le canard et repartent avec un guide ou un ouvrage sur la région », confie Jean Motsch"
1999-08-06-0305.xml,22,"Finalement, les journaux étrangers sont un produit incontournable dans un point presse"
1999-08-06-0305.xml,23," A <date l'heure de l'europe et de la mondialisation <pad><pad><pad><pad><pad><pad>present<pad><pad>>, ils font partie des prestations évidentes"
1999-08-06-0305.xml,24, <date eté <pad><pad><pad><pad><pad><pad>su<pad><pad>> comme <date hiver <pad><pad><pad><pad><pad><pad>wi<pad><pad>>
1999-08-06-0305.xml,25,Anne BIANCHI
2002-04-02-0412a.xml,0,-------Coups de feu sur le TGV
2002-04-02-0412a.xml,1, - Trois rames de TGV ont essuyé des coups de feu sur la ligne Paris-Nantes près d'Angers <date dimanche après-midi <pad><pad><pad>neutro 3 dayw<pad><pad><pad>taf>
2002-04-02-0412a.xml,2," Les premiers tirs ont eu lieu vers <time 18 h 55 <pad><pad><pad><pad><pad><pad>18 55<pad><pad>> alors que le train Paris-Nantes se trouvait à 15 km au nord d'Angers (Maine-et-Loire), à la jonction des communes d'Ecouflant, Tiercé et Briollay, en rase campagne"
2002-04-02-0412a.xml,3," En raison de cet incident, le TGV a été retardé de <duration quinze minutes <pad>15<pad><pad><pad><pad><pad><pad>>"
2002-04-02-0412a.xml,4," Les tirs provenaient d'une carabine de gros calibre et ont eu lieu de bas en haut, en raison de la hauteur surélevée de la voie"
2002-04-02-0412a.xml,5," A <time 20 h <pad><pad><pad><pad><pad><pad>20<pad><pad><pad>>, deux nouvelles rames, un Nantes-Paris et un Nantes-Lille, ont alors été prises elles aussi pour cibles, dans une autre zone située à quelques centaines de mètres de la première"
2002-04-02-0412a.xml,6," Par sécurité, le trafic a alors été détourné via Saint-Pierre-des-Corps, près de Tours"
2002-04-02-0412a.xml,7," Jusqu'à tard dans <time la nuit <pad><pad><pad>neutro 0 d<pad><pad><pad>tni>, la police des chemins de fer et les gendarmes locaux ont sécurisé la zone"
2002-03-27-0154.xml,0,L'avantage du Premier ministre dans les sondages est si fragile qu'il rend tout pronostic impossible
2002-03-27-0154.xml,1, Lionel Jospin a cependant traité le sujet sensible de l'insécurité <date hier soir <pad><pad><pad>resta 1 d<pad><pad><pad>tev> au meeting de Tours
2002-03-27-0154.xml,2, Sans dramatisation excessive
2002-03-27-0154.xml,3,de Nicole COLLET et Chantal DIDIER
1999-05-27-0530a.xml,0,Le terroriste Carlos devra attendre jusqu'au <date 2 juin <pad>06<pad>02<pad><pad><pad><pad><pad>> pour voir l'examen par la chambre d'accusation de la Cour d'appel de Paris de la demande d'extradition de la justice autrichienne
1999-05-27-0530a.xml,1, La Cour a reporté reporté <date hier <pad><pad><pad><pad>resta 1 d<pad><pad>> pour un problème de procédure cet examen
1999-05-27-0530a.xml,2," L'Autriche réclame Carlos afin de le juger pour «homicides volontaires, enlèvements avec chantage et violation de domicile», pour la prise d'otages des ministres de l'OPEP (Organisation des pays exportateurs de pétrole) à Vienne en <date 1975 1975<pad><pad><pad><pad><pad><pad><pad><pad>>"
1999-08-07-0376c.xml,0,"L'académicien Théodore Monod, 97 ans, a entrepris <date vendredi matin <pad><pad><pad>neutro 5 dayw<pad><pad><pad>tmo> un jeûne d'interpellation antinucléaire de <duration trois jours <pad><pad><pad>3<pad><pad><pad><pad>>, organisé comme <set chaque année 1<pad><pad><pad><pad><pad><pad><pad>> par le comité «Stop Essais ! » et la «Maison de Vigilance», à l'occasion du 54e anniversaire des bombes de Hiroshima et Nagasaki"
1999-08-07-0376c.xml,1," Ce jeûne est organisé à la salle des fêtes, à proximité de la base militaire 921 qui abrite le poste de commandement de la force de frappe française"
1999-05-23-0078.xml,0,Rythmes aménagés
1999-05-23-0078.xml,1,Son équipe d'école a décidé d'aménager ses rythmes de vie à l'école dès <date octobre 98 1998 10<pad><pad><pad><pad><pad><pad><pad>>
1999-05-23-0078.xml,2, La municipalité a engagé une réflexion générale sur un projet d'envergure visant à créer les cohérences indispensables entre scolarisation et animation de la vie sociale dans la commune
1999-05-23-0078.xml,3," Le contrat éducatif local sera la complémentarité affirmée dans la diversité et une collaboration organisée entre les différents partenaires, dans le respect de leurs prérogatives, en proposant aux enfants et aux adolescents des activités en dehors des heures scolaires, en visant un large public (enfants, adolescents, élèves maternelles, élémentaires et collèges)"
1999-05-23-0078.xml,4,"L'adjoint précisa : « Bavilliers peut réussir à développer tous ces objectifs, car le projet présenté rassemble tous les éléments nécessaires pour y parvenir"
1999-05-23-0078.xml,5," Ce projet a demandé un travail sérieux de diagnostic local et d'état des lieux de l'existant, et présente les schémas de développement de multiples activités, diverses et variées"
1999-05-23-0078.xml,6," La commune, consciente de l'enjeu, est prête à se lancer dans ces projets, car elle a su initier des politiques dynamiques en faveur de l'enfance, la petite enfance et le public jeune offrant un panel de loisirs considérables conformes aux objectifs fixés par nos partenaires financiers »"
1999-05-23-0078.xml,7,Programme d'investissements
1999-05-23-0078.xml,8,"« De plus, dès <date l'année 2001 <pad><pad><pad><pad>neutro 0 y<pad><pad>>, la municipalité consciente des besoins exprimés, envisage d'engager un lourd programme d'investissements comprenant la restructuration des locaux de l'école maternelle et du centre de loisirs associé à l'école"
1999-05-23-0078.xml,9, La création d'un nouvel espace de restauration sur le site de l'école primaire
1999-05-23-0078.xml,10, »« Ces deux projets vont dans le sens de la politique menée par les élus pour le développement de l'accueil des 0-6 ans et le développement des loisirs pour les 6-16 ans »
1999-05-23-0078.xml,11,"Un projet auquel sont étroitement associés la Caf et Jeunesse et sport, ainsi que les différents acteurs locaux"
1999-05-23-0078.xml,12,"La municipalité, la Caisse d'allocations familiales et Jeunesse et sports ont présenté, au centre Jean-Moulin, la mouture finale du contrat éducatif local, le premier du Territoire de Belfort, qui sera signé en <date juin prochain <pad><pad><pad><pad>suma 06 months<pad><pad>> avec le préfet"
1999-05-23-0078.xml,13,"Daniel Lanquetin, maire, en préambule à cette présentation, rappela que le jeunesse a toujours été une préoccupation des élus : « Si nous avons mis du temps pour élaborer ce contrat, c'est que nous avons cherché à trouver les meilleures solutions dans notre collectivité"
1999-05-23-0078.xml,14," Prendre le projet dans sa globalité pour avoir un contrat qui soit cohérent, en relation avec nos partenaires, les intervenants locaux, tout en tenant compte des coûts budgétaires, afin de permettre sa réussite et son efficacité pour l'épanouissement des enfants"
1999-05-23-0078.xml,15, »Le maire passa la parole à Jean-Pierre Thabourin pour la présentation du contrat éducatif local
1999-05-23-0078.xml,16," Ces contrats concernent l'aménagement du temps de l'activité de l'enfant, englobant les aménagements liés au temps périscolaire et extra-scolaire mis en place depuis <date 1998 1998<pad><pad><pad><pad><pad><pad><pad><pad>>"
1999-05-23-0078.xml,17," L'école Maurice-Henry, qui compte 287 élèves, est le premier groupe scolaire du département de part son effectif"
1999-09-03-0450b.xml,0,"Les deux otages français travaillant pour l'ambassade de France à Sanaa ont été libérés sains et saufs <date hier <pad><pad><pad><pad>resta 1 d<pad><pad>> après <duration douze jours <pad><pad><pad>12<pad><pad><pad><pad>> de captivité entre les mains d'une tribu armée, du Yemen"
1999-09-03-0450b.xml,1," Irénée Herbet, responsable de l'enseignement du français à Sanaa et son épouse, Tara Steimer Herbet, archéologue étaient détenus à 140 km de Sanaa"
1999-05-27-0530b.xml,0,"Procès Nivel à Essen: la défense a marqué des points, <date hier <pad><pad><pad><pad>resta 1 d<pad><pad>>, en utilisant un témoignage confus devant la Cour d'assises d'Essen (ouest) qui juge quatre hooligans pour le lynchage du gendarme français Daniel Nivel, <date le 21 juin <pad>06<pad>21<pad><pad><pad><pad><pad> > à Lens (nord de la France)"
1999-05-27-0530b.xml,1," A la barre, Peter Walke, électricien allemand de 37 ans, s'est emmêlé dans sa déposition, en totale contradiction avec celle qu'il avait devant des policiers allemands"
